"n"
"Alcea" 7
"Alchemilla" 7
"Alchornea" 14
"Alcyonium" 16
"Aldama" 9
"Aldina" 1
"Aldisa" 1
"Aldrovanda" 2
"Alectis" 3
"Alectoria" 8
"Alectra" 1
"Alepidea" 2
"Alepocephalus" 1
"Alertigorgia" 1
"Aleuria" 3
"Aleurites" 6
"Aleuritopteris" 5
"Aleurodiscus" 4
"Aleuroglyphus" 1
"Alexa" 2
"Alexandrium" 15
"Algoriphagus" 2
"Alhagi" 14
"Alibertia" 9
"Alicyclobacillus" 9
"Alisma" 37
"Alitta" 1
"Alkalimonas" 1
"Alkanna" 10
"Alkekengi" 38
"Allagopappus" 2
"Allamanda" 11
"Allanblackia" 11
"Allantophomopsis" 3
"Allenrolfea" 3
"Alliaria" 6
"Alligator" 3
"Allionia" 1
"Allium" 329
"Allocasuarina" 4
"Allocetraria" 3
"Allochromatium" 1
"Alloispermum" 1
"Allokutzneria" 3
"Allomorphia" 1
"Allomyces" 1
"Allophylus" 6
"Allostreptomyces" 1
"Alluaudia" 6
"Alluaudiopsis" 1
"Almeidea" 6
"Alnus" 68
"Alocasia" 4
"Aloe" 138
"Aloiampelos" 2
"Aloidendron" 4
"Alopecurus" 1
"Aloysia" 17
"Alphitonia" 5
"Alphonsea" 1
"Alpinia" 181
"Alrawia" 1
"Alseodaphne" 2
"Alseodaphnopsis" 2
"Alsidium" 3
"Alsophila" 8
"Alstonia" 133
"Alstroemeria" 17
"Alternanthera" 4
"Alternaria" 249
"Alternariaster" 3
"Alteromonas" 14
"Althaea" 10
"Aluterus" 1
"Alvaradoa" 4
"Alyogyne" 1
"Alysicarpus" 1
"Alyssum" 3
"Alyxia" 5
"Amaioua" 1
"Amalocalyx" 1
"Amanita" 41
"Amanoa" 2
"Amanses" 61
"Amansia" 2
"Amaranthus" 38
"Amaroria" 3
"Amaryllis" 8
"Amata" 1
"Amathia" 17
"Amauria" 1
"Amauris" 2
"Amauroascus" 5
"Ambassa" 1
"Ambavia" 1
"Amberboa" 8
"Amblyomma" 1
"Amblyosporium" 1
"Amborella" 1
"Ambrosia" 80
